id,budget,countries,imdbId,imdbRating,imdbVotes,languages,movieId,plot,poster,released,revenue,runtime,title,tmdbId,url,year
6499,30000000,[USA],0420223,7.6,183128,[English],46976,"An IRS auditor suddenly finds himself the subject of narration only he can hear: narration that begins to affect his entire life, from his work, to his love-interest, to his death.",https://image.tmdb.org/t/p/w440_and_h660_face/frsmEKSW2T0lx5sU4w3m3GwPeeS.jpg,2006-11-10,53653224,113,Stranger than Fiction,1262,https://themoviedb.org/movie/1262,2006
6500,135000000,"[USA,  Germany,  Paraguay,  Uruguay]",0430357,6.0,91060,"[English,  Spanish]",47044,"Based on the 1980s TV action/drama, this update focuses on vice detectives Crockett and Tubbs as their respective personal and professional lives become dangerously intertwined.",https://image.tmdb.org/t/p/w440_and_h660_face/iJPSls4taB09EUKtLj6FjFSprb3.jpg,2006-07-28,163794509,134,Miami Vice,82,https://themoviedb.org/movie/82,2006
6501,null,[USA],0043879,7.4,4025,[English],47092,"Rough city cop Jim Wilson is disciplined by his captain and is sent upstate, to a snowy mountain town, to help the local sheriff solve a murder case.",https://image.tmdb.org/t/p/w440_and_h660_face/6m6zNjj6tROiH8zxapRpnEdD4vU.jpg,1952-06-20,null,82,On Dangerous Ground,31152,https://themoviedb.org/movie/31152,1951
6502,55000000,[USA],0454921,7.9,325375,"[English,  Cantonese]",47099,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional endeavor.,https://image.tmdb.org/t/p/w440_and_h660_face/flZzAgxkUY17x13MLjHuURgui1z.jpg,2006-12-15,307077295,117,"Pursuit of Happyness, The",1402,https://themoviedb.org/movie/1402,2006
6503,18000000,"[USA,  Canada]",0455967,5.8,65030,"[English,  Japanese]",47122,Three ex-girlfriends of a serial cheater set up their former lover to fall for the new girl in town so they can watch him get his heart broken.,https://image.tmdb.org/t/p/w440_and_h660_face/l8B01BFBpIyycO2DopROessWzQU.jpg,2006-07-28,41009669,89,John Tucker Must Die,9293,https://themoviedb.org/movie/9293,2006
6504,50000000,[USA],0429589,5.9,29303,[English],47124,"After Lucas Nickle floods an ant colony with his watergun, he's magically shrunken down to insect size and sentenced to hard labor in the ruins.",https://image.tmdb.org/t/p/w440_and_h660_face/oFuqX0inTvbA1XAFv2x3CQnI65m.jpg,2006-07-28,55181129,88,"Ant Bully, The",9906,https://themoviedb.org/movie/9906,2006
6505,750000,"[UK,  USA]",0421229,7.6,2493,[English],47148,"All but abandoned by her family in a London retirement hotel, an elderly woman strikes up a curious friendship with a young writer.",https://image.tmdb.org/t/p/w440_and_h660_face/guBTZqneHNP9aFvUglwrVheRYbK.jpg,2008-05-15,1720953,108,Mrs. Palfrey at the Claremont,47880,https://themoviedb.org/movie/47880,2005
6506,null,[Spain],0074360,8.1,5919,[Spanish],47152,"In Madrid, the orphan sisters Irene, Ana and Maite are raised by their austere aunt Paulina together with their mute and crippled grandmother after the death of their mother and their ...",https://image.tmdb.org/t/p/w440_and_h660_face/jzDcgbEFLCLDV27QPxnmybxBYEa.jpg,1977-05-18,null,110,Cria Cuervos,51857,https://themoviedb.org/movie/51857,1976
6507,null,[USA],0049653,7.1,2623,[English],47196,Lizzie Curry is on the verge of becoming a hopeless old maid. Her wit and intelligence and skills as a homemaker can't make up for the fact that she's just plain plain! Even the town ...,https://image.tmdb.org/t/p/w440_and_h660_face/vQy0oJnVpmv1SKGEeJVenps0ik0.jpg,1956-12-13,null,121,"Rainmaker, The",43542,https://themoviedb.org/movie/43542,1956
6508,12000000,[USA],0479884,7.0,191085,"[English,  Spanish,  Korean]",47200,Professional assassin Chev Chelios learns his rival has injected him with a poison that will kill him if his heart rate drops.,https://image.tmdb.org/t/p/w440_and_h660_face/toaY9CoMAy37QNv8HbbUqWS4X1Q.jpg,2006-09-01,42931041,88,Crank,1948,https://themoviedb.org/movie/1948,2006
6509,5000000,"[Spain,  Ireland]",0430576,7.5,10007,"[English,  Danish]",47202,"A hearing impaired factory worker gives up her first holiday in years and instead travels out to an oil rig, where she cares for a man suffering from severe burns.",https://image.tmdb.org/t/p/w440_and_h660_face/5V7i63rodY56cGWmPATxumzj4xv.jpg,2005-10-21,null,115,"Secret Life of Words, The",148,https://themoviedb.org/movie/148,2005
6510,20000000,"[Canada,  UK,  USA]",0402910,6.5,42680,[English],47254,"Two cops, a rookie and a grizzled vet, pursue an accomplished bank robber.",https://image.tmdb.org/t/p/w440_and_h660_face/oOQ3PS8wp5Iezqc5LChOq2S97Jl.jpg,2005-12-15,10289,106,Chaos,5289,https://themoviedb.org/movie/5289,2005
6511,null,[USA],0448075,5.9,12891,[English],47261,"In the midst of his crumbling relationship, a radio show host begins speaking to his biggest fan, a young boy, via the telephone. But when questions about the boy's identity come up, the host's life is thrown into chaos.",https://image.tmdb.org/t/p/w440_and_h660_face/fNXIweKikMLedQl6Wks0PLGqn89.jpg,2006-08-04,10639686,91,"Night Listener, The",9782,https://themoviedb.org/movie/9782,2006
6512,null,"[France,  Italy,  West Germany]",0067778,7.9,6180,[French],47274,"This is a jolly coming-of-age story about a 14-year-old boy named Laurent Chevalier who is growing up in bourgeois surroundings in Dijon, France. This is France in the mid-1950s rather than...",https://image.tmdb.org/t/p/w440_and_h660_face/gJt4ojBYsaUDGnKqnIqGvQOLpjh.jpg,1971-10-17,null,118,Murmur of the Heart (Le souffle au coeur),42501,https://themoviedb.org/movie/42501,1971
6513,null,[USA],0052700,7.5,3667,[English],47287,Two wealthy law-school students go on trial for murder in this version of the Leopold-Loeb case.,https://image.tmdb.org/t/p/w440_and_h660_face/fdYoG4uxbTbQ8Wv4BLxWiP7rrkm.jpg,1959-05-04,null,103,Compulsion,35921,https://themoviedb.org/movie/35921,1959
6514,null,[USA],0071424,6.7,4513,[English],47330,"Larry Rayder is an aspiring NASCAR driver, Deke Sommers is mechanic. As they feel they collectively are the best, the only thing that is holding them back is money to build the best vehicle...",https://image.tmdb.org/t/p/w440_and_h660_face/y7MMxKclqlv5BjaofE7Dpoeuzf3.jpg,1974-05-17,null,93,Dirty Mary Crazy Larry,19017,https://themoviedb.org/movie/19017,1974
6515,12000000,[USA],0462590,6.5,87974,[English],47382,"Tyler Gage receives the opportunity of a lifetime after vandalizing a performing arts school, gaining him the chance to earn a scholarship and dance with an up and coming dancer, Nora.",https://image.tmdb.org/t/p/w440_and_h660_face/5Z9XHRf2i1V5FbgKZNraEKO7zcB.jpg,2006-08-11,114194847,104,Step Up,9762,https://themoviedb.org/movie/9762,2006
6516,75600000,[USA],0383060,4.2,14496,[English],47384,Former superhero Jack is called back to work to transform an unlikely group of ragtag kids into superheroes at a private Academy.,https://image.tmdb.org/t/p/w440_and_h660_face/v4rSFmiy0v9D7qmKkaUVJn5UhZ1.jpg,2006-08-11,12506188,83,Zoom,14113,https://themoviedb.org/movie/14113,2006
6517,null,[Japan],0452039,8.0,5398,[Japanese],47404,"The film follows Nishi, a loser who has a crush on his childhood girlfriend. After an encounter with the Japanese mafia, the film follows Nishi as he journeys to heaven and back, and ends ...",https://image.tmdb.org/t/p/w440_and_h660_face/e5mV1iVcjg7nkpJrskQOnFCR4H9.jpg,2004-08-07,null,103,Mind Game,21712,https://themoviedb.org/movie/21712,2004
6518,700000,[USA],0468489,7.3,69301,[English],47423,An inner-city junior high school teacher with a drug habit forms an unlikely friendship with one of his students after she discovers his secret.,https://image.tmdb.org/t/p/w440_and_h660_face/fdUCisMpTwy0oJOGwM7NrFFs400.jpg,2006-09-22,4911725,106,Half Nelson,7859,https://themoviedb.org/movie/7859,2006
6519,12000000,"[UK,  Canada]",0410764,6.6,26350,[English],47465,"Because of the actions of her irresponsible parents, a young girl is left alone on a decrepit country estate and survives inside her fantastic imagination.",https://image.tmdb.org/t/p/w440_and_h660_face/vlNySTjdVVvOFy8VlTw3lbLvGcU.jpg,2006-08-11,566611,120,Tideland,11559,https://themoviedb.org/movie/11559,2005
6520,3700000,"[Denmark,  Germany]",0418455,7.8,33933,[Danish],47491,A neo-nazi sentenced to community service at a church clashes with the blindly devotional priest.,https://image.tmdb.org/t/p/w440_and_h660_face/kBP0xOOaAT9rmJZGVxrolRk87AR.jpg,2005-04-15,null,94,Adam's Apples (Adams æbler),1023,https://themoviedb.org/movie/1023,2005
6521,662141,[USA],0035703,7.3,1846,[English],47493,"A compulsive gambler dies during a shooting, but he'll receive a second chance to reform himself and to make up with his worried wife.",https://image.tmdb.org/t/p/w440_and_h660_face/6MSTz2fS8P7ufuCXIHBFpjqW9tr.jpg,1943-04-09,1606624,98,Cabin in the Sky,59964,https://themoviedb.org/movie/59964,1943
6522,23000000,[USA],0384793,6.5,103205,[English],47518,"A high school slacker who's rejected by every school he applies to opts to create his own institution of higher learning, the South Harmon Institute of Technology, on a rundown piece of property near his hometown.",https://image.tmdb.org/t/p/w440_and_h660_face/kolf3wds5pWaxXZuhhWj7B2eFue.jpg,2006-08-18,38505009,93,Accepted,9788,https://themoviedb.org/movie/9788,2006
6523,null,[USA],0027421,7.2,797,[English],47606,"Shirley lives with a lighthouse keeper who rescued her when her parents drowned. A truant officer decides she should go to boarding school, but she's rescued by relatives. Buddy Ebsen dances At The Codfish Ball with Shirley.",https://image.tmdb.org/t/p/w440_and_h660_face/py2ayH5zrjpItoayrFLfR87ZXZ6.jpg,1936-04-17,null,77,Captain January,57840,https://themoviedb.org/movie/57840,1936
6524,16500000,"[USA,  Czech Republic]",0443543,7.6,285202,[English],47610,"In turn-of-the-century Vienna, a magician uses his abilities to secure the love of a woman far above his social standing.",https://image.tmdb.org/t/p/w440_and_h660_face/4I1oOPHNrHLcvz3wTMuETJLws9z.jpg,2006-09-01,87892388,110,"Illusionist, The",1491,https://themoviedb.org/movie/1491,2006
6525,15000000,"[UK,  USA,  France,  Italy]",0436697,7.4,83170,"[English,  German,  French]",47629,"After the death of Princess Diana, Queen Elizabeth II struggles with her reaction to a sequence of events nobody could have predicted.",https://image.tmdb.org/t/p/w440_and_h660_face/PbyRPCseO3avaqj9YaxmGnHNvH.jpg,2006-11-17,123384128,103,The Queen,1165,https://themoviedb.org/movie/1165,2006
6526,17500000,"[USA,  Australia]",0486551,6.3,53385,"[English,  German]",47640,"Two brothers travel to Germany for Oktoberfest, only to stumble upon a secret, centuries-old competition described as a Fight Club with beer games.",https://image.tmdb.org/t/p/w440_and_h660_face/5srGbSv3zhEUjXFOZR9qHkgJO6l.jpg,2006-08-25,19179969,110,Beerfest,9988,https://themoviedb.org/movie/9988,2006
6527,null,[UK],0038363,7.2,3460,[English],47714,"Adapted from a play by Noel Coward, Charles and his second wife Ruth, are haunted by the ghost of his first wife, Elvira. Medium Madame Arcati tries to help things out by contacting the ghost.",https://image.tmdb.org/t/p/w440_and_h660_face/qyIje0zSJ8vxCDMPcXpnjCGM8Mc.jpg,1945-05-14,null,96,Blithe Spirit,19072,https://themoviedb.org/movie/19072,1945
6528,null,[France],0048980,8.2,12016,[French],47721,A red balloon with a life of its own follows a little boy around the streets of Paris.,https://image.tmdb.org/t/p/w440_and_h660_face/3XrEggEOEnKGi8hTOau44vcvbmV.jpg,1957-03-11,48980,34,"Red Balloon, The (Ballon rouge, Le)",15265,https://themoviedb.org/movie/15265,1956
6529,null,[UK],0038577,7.6,3131,[English],47728,"After the nurse who declares that a recent surgical death was a murder dies also, an enigmatic Scotland Yard inspector arrives to investigate.",https://image.tmdb.org/t/p/w440_and_h660_face/a4DKicJXJc2IZ5Ze8fU34sZTT4L.jpg,1947-03-10,null,91,Green for Danger,29589,https://themoviedb.org/movie/29589,1947
6530,40000000,"[USA,  Germany,  Canada]",0450345,3.6,52039,[English],47810,"A sheriff investigating the disappearance of a young girl from a small island discovers there's a larger mystery to solve among the island's secretive, neo-pagan community.",https://image.tmdb.org/t/p/w440_and_h660_face/9G6TBckQUKdx3dnn55abUCmonRX.jpg,2006-09-01,38755073,102,"Wicker Man, The",9708,https://themoviedb.org/movie/9708,2006
6531,5800000,[USA],0473024,2.1,8667,[English],47815,"A naturally talented basketball player, Noah Cruise is determined to become a doctor using his basketball scholarship to UCLA pre-med, rather than succumb to the lure of former sports agent...",https://image.tmdb.org/t/p/w440_and_h660_face/jMShqkxESzjcXWdhGJz65CPWi8L.jpg,2006-09-01,7000000,95,Crossover,14351,https://themoviedb.org/movie/14351,2006
6532,6500000,"[Ireland,  UK,  Germany,  Italy,  Spain,  France,  Belgium,  Switzerland]",0460989,7.5,35841,"[English,  Irish,  Latin]",47894,"Against the backdrop of the Irish War of Independence, two brothers fight a guerrilla war against British forces.",https://image.tmdb.org/t/p/w440_and_h660_face/hAOrgxv0V29KOQNisenD7TRhfdi.jpg,2007-03-23,22889018,127,"Wind That Shakes the Barley, The",1116,https://themoviedb.org/movie/1116,2006
6533,null,"[UK,  Germany,  Hungary]",0464196,6.6,31326,"[English,  Hungarian,  Russian]",47937,During a team-building retreat in the mountains a group of sales representatives are hunted down one by one.,https://image.tmdb.org/t/p/w440_and_h660_face/xU7GuzdAPbenxqdVCqKbRMH30M5.jpg,2006-08-25,null,96,Severance,5072,https://themoviedb.org/movie/5072,2006
6534,null,[USA],0427969,6.5,28533,"[English,  Spanish]",47950,"A detective examines the mysterious death of George Reeves, the star of the television series Adventures of Superman (1952).",https://image.tmdb.org/t/p/w440_and_h660_face/fhLRUXpVGBsDL2dMWkOwuPNzlrq.jpg,2006-09-08,16803753,126,Hollywoodland,1249,https://themoviedb.org/movie/1249,2006
6535,20000000,[USA],0475944,5.3,38670,[English],47952,Four young men who belong to a supernatural legacy are forced to battle a fifth power long thought to have died out. Another great force they must contend with is the jealousy and suspicion that threatens to tear them apart.,https://image.tmdb.org/t/p/w440_and_h660_face/w42ffGpkeqaGKh5fXoO8uQql21q.jpg,2006-09-08,37597471,97,"Covenant, The",9954,https://themoviedb.org/movie/9954,2006
6536,2000000,[USA],0423169,6.6,10104,[English],47978,Sherry tries to integrate again into society and become a good mother.,https://image.tmdb.org/t/p/w440_and_h660_face/bnJ4Q8r5W0n0QswDzjuJf0fKmU5.jpg,2007-02-09,622806,96,SherryBaby,13075,https://themoviedb.org/movie/13075,2006
6537,30000000,[USA],0387808,6.5,104068,[English],47997,"Private Joe Bauers, the definition of average American, is selected by the Pentagon to be the guinea pig for a top-secret hibernation program. Forgotten, he awakes five centuries in the future. He discovers a society so incredibly dumbed down that he's easily the most intelligent person alive.",https://image.tmdb.org/t/p/w440_and_h660_face/lQonsCt2BKpDMahsUR7xRBnOWw7.jpg,2007-01-25,495303,84,Idiocracy,7512,https://themoviedb.org/movie/7512,2006
6538,null,[USA],0486358,7.5,21269,[English],47999,A documentary on kids who attend a summer camp hoping to become the next Billy Graham.,https://image.tmdb.org/t/p/w440_and_h660_face/6ueSRBYaicEYvR2sFHVvptKNaxI.jpg,2007-04-18,1013596,87,Jesus Camp,1776,https://themoviedb.org/movie/1776,2006
6539,35000000,[Italy],0419198,7.2,11311,"[Italian,  English,  Arabic,  French]",48032,A love-struck Italian poet is stuck in Iraq at the onset of an American invasion.,https://image.tmdb.org/t/p/w440_and_h660_face/i03x8Wk8b4QKMCSinKiFbCHp7OY.jpg,2005-10-14,null,110,"Tiger and the Snow, The (La tigre e la neve)",10846,https://themoviedb.org/movie/10846,2005
6540,35000000,"[USA,  Canada]",0414993,7.3,186456,"[English,  Maya]",48043,"As a modern-day scientist, Tommy is struggling with mortality, desperately searching for the medical breakthrough that will save the life of his cancer-stricken wife, Izzi.",https://image.tmdb.org/t/p/w440_and_h660_face/tnmkVAYrHITpdKgmZ7CzVBEI4ho.jpg,2006-11-22,15304890,96,"Fountain, The",1381,https://themoviedb.org/movie/1381,2006
6541,null,[USA],0069289,7.5,3041,[English],48061,Snoopy travels to see his sick former owner and then feels obliged to return to her permanently.,https://image.tmdb.org/t/p/w440_and_h660_face/vGYhYtoXkpjXTZ7KLQMJehwfLG0.jpg,1972-08-09,null,81,Snoopy Come Home,15242,https://themoviedb.org/movie/15242,1972
